tumor,expansion,type,count
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,5
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,5
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,10
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
3724_NT_T1,2.0,expanding,6
